tau,CFC11,CFC12,CFC113,SF6,He4_ter,H3_tu
24860,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24859,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24858,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24857,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24856,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24855,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24854,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24853,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24852,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24851,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24850,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24849,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24848,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24847,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24846,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24845,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24844,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24843,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24842,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24841,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24840,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24839,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24838,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24837,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24836,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24835,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24834,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24833,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24832,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24831,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24830,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24829,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24828,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24827,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24826,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24825,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24824,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24823,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24822,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24821,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24820,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24819,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24818,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24817,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24816,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24815,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24814,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24813,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24812,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24811,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24810,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24809,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24808,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24807,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24806,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24805,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24804,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24803,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24802,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24801,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24800,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24799,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24798,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24797,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24796,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24795,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24794,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24793,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24792,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24791,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24790,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24789,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24788,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24787,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24786,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24785,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24784,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24783,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24782,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24781,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24780,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24779,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24778,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24777,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24776,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24775,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24774,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24773,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24772,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24771,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24770,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24769,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24768,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24767,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24766,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24765,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24764,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24763,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24762,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24761,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24760,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24759,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24758,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24757,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24756,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24755,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24754,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24753,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24752,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24751,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24750,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24749,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24748,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24747,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24746,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24745,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24744,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24743,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24742,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24741,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24740,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24739,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24738,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24737,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24736,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24735,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24734,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24733,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24732,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24731,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24730,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24729,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24728,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24727,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24726,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24725,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24724,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24723,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24722,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24721,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24720,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24719,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24718,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24717,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24716,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24715,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24714,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24713,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24712,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24711,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24710,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24709,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24708,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24707,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24706,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24705,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24704,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24703,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24702,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24701,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24700,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24699,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24698,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24697,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24696,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24695,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24694,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24693,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24692,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24691,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24690,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24689,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24688,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24687,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24686,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24685,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24684,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24683,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24682,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24681,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24680,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24679,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24678,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24677,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24676,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24675,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24674,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24673,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24672,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24671,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24670,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24669,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24668,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24667,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24666,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24665,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24664,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24663,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24662,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24661,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24660,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24659,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24658,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24657,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24656,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24655,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24654,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24653,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24652,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24651,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24650,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24649,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24648,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24647,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24646,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24645,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24644,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24643,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24642,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24641,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24640,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24639,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24638,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24637,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24636,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24635,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24634,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24633,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24632,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24631,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24630,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24629,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24628,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24627,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24626,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24625,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24624,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24623,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24622,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24621,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24620,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24619,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24618,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24617,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24616,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24615,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24614,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24613,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24612,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24611,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24610,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24609,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24608,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24607,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24606,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24605,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24604,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24603,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24602,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24601,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24600,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24599,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24598,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24597,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24596,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24595,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24594,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24593,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24592,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24591,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24590,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24589,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24588,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24587,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24586,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24585,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24584,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24583,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24582,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24581,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24580,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24579,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24578,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24577,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24576,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24575,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24574,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24573,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24572,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24571,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24570,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24569,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24568,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24567,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24566,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24565,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24564,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24563,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24562,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24561,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24560,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24559,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24558,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24557,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24556,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24555,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24554,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24553,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24552,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24551,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24550,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24549,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24548,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24547,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24546,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24545,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24544,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24543,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24542,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24541,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24540,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24539,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24538,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24537,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24536,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24535,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24534,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24533,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24532,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24531,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24530,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24529,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24528,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24527,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24526,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24525,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24524,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24523,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24522,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24521,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24520,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24519,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24518,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24517,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24516,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24515,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24514,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24513,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24512,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24511,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24510,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24509,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24508,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24507,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24506,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24505,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24504,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24503,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24502,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24501,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24500,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24499,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24498,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24497,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24496,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24495,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24494,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24493,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24492,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24491,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24490,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24489,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24488,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24487,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24486,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24485,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24484,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24483,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24482,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24481,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24480,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24479,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24478,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24477,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24476,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24475,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24474,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24473,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24472,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24471,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24470,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24469,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24468,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24467,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24466,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24465,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24464,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24463,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
24462,1e-10,1e-10,1e-10,1e-10,0.0,3.327329892219456
